country,value,year
IDN,5.03E+01,1979
IDN,4.95E+01,1978
IDN,4.86E+01,1977
IDN,4.78E+01,1976
IDN,4.69E+01,1975
IDN,4.61E+01,1974
IDN,4.52E+01,1973
IDN,4.43E+01,1972
IDN,4.34E+01,1971
IDN,4.25E+01,1970
IDN,6.62E+01,2002
IDN,6.44E+01,1999
IDN,6.50E+01,2000
IDN,6.56E+01,2001
IDN,6.84E+01,2006
IDN,6.90E+01,2007
IDN,6.73E+01,2004
IDN,6.38E+01,1998
IDN,6.94E+01,2008
IDN,6.98E+01,2009
JPN,8.54E+01,2003
JPN,8.40E+01,1997
JPN,8.22E+01,1988
JPN,8.24E+01,1989
JPN,8.17E+01,1986
JPN,8.20E+01,1987
JPN,8.10E+01,1984
JPN,8.13E+01,1985
JPN,7.15E+01,1968
JPN,7.22E+01,1969
JPN,7.95E+01,1980
JPN,7.99E+01,1981
JPN,6.84E+01,1964
JPN,6.92E+01,1965
JPN,7.00E+01,1966
JPN,7.08E+01,1967
JPN,6.52E+01,1960
JPN,6.60E+01,1961
JPN,6.69E+01,1962
JPN,6.77E+01,1963
JPN,8.38E+01,1996
JPN,8.71E+01,2011
JPN,8.69E+01,2010
JPN,,2012
JPN,8.59E+01,2005
JPN,8.03E+01,1982
JPN,8.06E+01,1983
JPN,8.27E+01,1991
JPN,8.26E+01,1990
JPN,8.31E+01,1993
JPN,8.29E+01,1992
JPN,8.36E+01,1995
JPN,8.33E+01,1994
JPN,7.90E+01,1979
JPN,7.86E+01,1978
JPN,7.82E+01,1977
JPN,7.75E+01,1976
JPN,7.67E+01,1975
JPN,7.59E+01,1974
JPN,7.52E+01,1973
JPN,7.44E+01,1972
JPN,7.37E+01,1971
JPN,7.29E+01,1970
JPN,8.52E+01,2002
JPN,8.45E+01,1999
JPN,8.47E+01,2000
JPN,8.50E+01,2001
JPN,8.61E+01,2006
JPN,8.63E+01,2007
JPN,8.56E+01,2004
JPN,8.42E+01,1998
JPN,8.65E+01,2008
JPN,8.67E+01,2009
KOR,7.94E+01,2003
KOR,7.29E+01,1997
KOR,6.43E+01,1988
KOR,6.52E+01,1989
KOR,6.20E+01,1986
KOR,6.34E+01,1987
KOR,5.93E+01,1984
KOR,6.07E+01,1985
KOR,4.59E+01,1968
KOR,4.68E+01,1969
KOR,5.49E+01,1980
KOR,5.58E+01,1981
KOR,4.26E+01,1964
KOR,4.34E+01,1965
KOR,4.42E+01,1966
KOR,4.50E+01,1967
KOR,3.96E+01,1960
KOR,4.03E+01,1961
KOR,4.11E+01,1962
KOR,4.19E+01,1963
KOR,7.19E+01,1996
KOR,8.50E+01,2011
KOR,8.46E+01,2010
KOR,,2012
KOR,8.13E+01,2005
KOR,5.66E+01,1982
KOR,5.80E+01,1983
KOR,6.70E+01,1991
KOR,6.61E+01,1990
KOR,6.89E+01,1993
KOR,6.79E+01,1992
KOR,7.09E+01,1995
KOR,6.99E+01,1994
