country,value,year
IND,4.88E+08,1964
IND,4.98E+08,1965
IND,5.09E+08,1966
IND,5.20E+08,1967
IND,4.50E+08,1960
IND,4.59E+08,1961
IND,4.68E+08,1962
IND,4.78E+08,1963
IND,9.73E+08,1996
IND,1.22E+09,2011
IND,1.21E+09,2010
IND,1.24E+09,2012
IND,1.13E+09,2005
IND,7.31E+08,1982
IND,7.48E+08,1983
IND,8.86E+08,1991
IND,8.69E+08,1990
IND,9.21E+08,1993
IND,9.04E+08,1992
IND,9.56E+08,1995
IND,9.38E+08,1994
IND,6.83E+08,1979
IND,6.67E+08,1978
IND,6.52E+08,1977
IND,6.37E+08,1976
IND,6.22E+08,1975
IND,6.08E+08,1974
IND,5.94E+08,1973
IND,5.81E+08,1972
IND,5.68E+08,1971
IND,5.55E+08,1970
IND,1.08E+09,2002
IND,1.03E+09,1999
IND,1.04E+09,2000
IND,1.06E+09,2001
IND,1.14E+09,2006
IND,1.16E+09,2007
IND,1.11E+09,2004
IND,1.01E+09,1998
IND,1.17E+09,2008
IND,1.19E+09,2009
IDN,2.18E+08,2003
IDN,2.00E+08,1997
IDN,1.72E+08,1988
IDN,1.75E+08,1989
IDN,1.66E+08,1986
IDN,1.69E+08,1987
IDN,1.59E+08,1984
IDN,1.62E+08,1985
IDN,1.08E+08,1968
IDN,1.11E+08,1969
IDN,1.45E+08,1980
IDN,1.49E+08,1981
IDN,9.78E+07,1964
IDN,1.00E+08,1965
IDN,1.03E+08,1966
IDN,1.06E+08,1967
IDN,8.87E+07,1960
IDN,9.09E+07,1961
IDN,9.31E+07,1962
IDN,9.54E+07,1963
IDN,1.97E+08,1996
IDN,2.44E+08,2011
IDN,2.41E+08,2010
IDN,2.47E+08,2012
IDN,2.24E+08,2005
IDN,1.52E+08,1982
IDN,1.56E+08,1983
IDN,1.82E+08,1991
IDN,1.79E+08,1990
IDN,1.88E+08,1993
IDN,1.85E+08,1992
IDN,1.94E+08,1995
IDN,1.91E+08,1994
IDN,1.42E+08,1979
IDN,1.39E+08,1978
IDN,1.36E+08,1977
IDN,1.32E+08,1976
IDN,1.29E+08,1975
IDN,1.26E+08,1974
IDN,1.23E+08,1973
IDN,1.20E+08,1972
IDN,1.17E+08,1971
IDN,1.14E+08,1970
IDN,2.15E+08,2002
IDN,2.06E+08,1999
IDN,2.09E+08,2000
IDN,2.12E+08,2001
IDN,2.28E+08,2006
IDN,2.31E+08,2007
IDN,2.21E+08,2004
IDN,2.03E+08,1998
IDN,2.34E+08,2008
IDN,2.37E+08,2009
JPN,1.28E+08,2003
JPN,1.26E+08,1997
JPN,1.23E+08,1988
JPN,1.23E+08,1989
JPN,1.21E+08,1986
JPN,1.22E+08,1987
JPN,1.20E+08,1984
JPN,1.21E+08,1985
JPN,1.01E+08,1968
JPN,1.03E+08,1969
JPN,1.17E+08,1980
JPN,1.18E+08,1981
JPN,9.78E+07,1964
JPN,9.89E+07,1965
JPN,9.98E+07,1966
JPN,1.01E+08,1967
JPN,9.25E+07,1960
JPN,9.49E+07,1961
JPN,9.58E+07,1962
JPN,9.68E+07,1963
JPN,1.26E+08,1996
JPN,1.28E+08,2011
JPN,1.27E+08,2010
JPN,1.28E+08,2012
JPN,1.28E+08,2005
JPN,1.18E+08,1982
JPN,1.19E+08,1983
JPN,1.24E+08,1991
JPN,1.24E+08,1990
JPN,1.25E+08,1993
JPN,1.24E+08,1992
JPN,1.25E+08,1995
JPN,1.25E+08,1994
JPN,1.16E+08,1979
JPN,1.15E+08,1978
JPN,1.14E+08,1977
JPN,1.13E+08,1976
JPN,1.12E+08,1975
JPN,1.10E+08,1974
JPN,1.08E+08,1973
JPN,1.07E+08,1972
JPN,1.06E+08,1971
JPN,1.04E+08,1970
JPN,1.27E+08,2002
JPN,1.27E+08,1999
JPN,1.27E+08,2000
JPN,1.27E+08,2001
JPN,1.28E+08,2006
JPN,1.28E+08,2007
JPN,1.28E+08,2004
JPN,1.26E+08,1998
JPN,1.28E+08,2008
JPN,1.28E+08,2009
KOR,4.79E+07,2003
KOR,4.60E+07,1997
KOR,4.20E+07,1988
KOR,4.24E+07,1989
KOR,4.12E+07,1986
KOR,4.16E+07,1987
KOR,4.04E+07,1984
KOR,4.08E+07,1985
KOR,3.06E+07,1968
KOR,3.12E+07,1969
KOR,3.81E+07,1980
KOR,3.87E+07,1981
KOR,2.78E+07,1964
KOR,2.85E+07,1965
KOR,2.92E+07,1966
KOR,2.99E+07,1967
KOR,2.51E+07,1960
KOR,2.57E+07,1961
KOR,2.64E+07,1962
KOR,2.71E+07,1963
KOR,4.55E+07,1996
KOR,4.98E+07,2011
KOR,4.94E+07,2010
