country,value,year
ZAF,4.85E+00,1977
ZAF,4.66E+00,1976
ZAF,4.50E+00,1975
ZAF,4.41E+00,1974
ZAF,4.32E+00,1973
ZAF,4.24E+00,1972
ZAF,4.15E+00,1971
ZAF,4.07E+00,1970
ZAF,1.05E+01,2002
ZAF,1.24E+01,1999
ZAF,1.11E+01,2000
ZAF,1.08E+01,2001
ZAF,9.60E+00,2006
ZAF,9.28E+00,2007
ZAF,1.03E+01,2004
ZAF,1.17E+01,1998
ZAF,8.97E+00,2008
ZAF,8.68E+00,2009
LKA,4.85E+00,2003
LKA,1.85E+00,1997
LKA,6.13E-01,1988
LKA,6.16E-01,1989
LKA,5.60E-01,1986
LKA,5.84E-01,1987
LKA,5.05E-01,1984
LKA,5.41E-01,1985
LKA,2.75E-01,1968
LKA,2.85E-01,1969
LKA,3.59E-01,1980
LKA,4.31E-01,1981
LKA,2.43E-01,1964
LKA,2.47E-01,1965
LKA,2.56E-01,1966
LKA,2.65E-01,1967
LKA,2.27E-01,1960
LKA,2.31E-01,1961
LKA,2.35E-01,1962
LKA,2.39E-01,1963
LKA,1.39E+00,1996
LKA,1.71E+01,2011
LKA,1.72E+01,2010
LKA,1.63E+01,2012
LKA,6.27E+00,2005
LKA,4.53E-01,1982
LKA,4.66E-01,1983
LKA,7.17E-01,1991
LKA,7.00E-01,1990
LKA,8.80E-01,1993
LKA,7.64E-01,1992
LKA,1.12E+00,1995
LKA,9.99E-01,1994
LKA,3.19E-01,1979
LKA,3.13E-01,1978
LKA,3.12E-01,1977
LKA,3.10E-01,1976
LKA,3.07E-01,1975
LKA,3.05E-01,1974
LKA,3.03E-01,1973
LKA,3.00E-01,1972
LKA,2.98E-01,1971
LKA,2.96E-01,1970
LKA,4.62E+00,2002
LKA,3.60E+00,1999
LKA,4.09E+00,2000
LKA,4.37E+00,2001
LKA,9.39E+00,2006
LKA,1.35E+01,2007
LKA,5.05E+00,2004
LKA,2.83E+00,1998
LKA,1.68E+01,2008
LKA,1.66E+01,2009
THA,1.01E+01,2003
THA,7.92E+00,1997
THA,1.82E+00,1988
THA,2.06E+00,1989
THA,1.50E+00,1986
THA,1.66E+00,1987
THA,1.01E+00,1984
THA,1.20E+00,1985
THA,2.18E-01,1968
THA,2.37E-01,1969
THA,7.71E-01,1980
THA,7.89E-01,1981
THA,1.62E-01,1964
THA,1.70E-01,1965
THA,1.85E-01,1966
THA,2.01E-01,1967
THA,1.36E-01,1960
THA,1.42E-01,1961
THA,1.49E-01,1962
THA,1.55E-01,1963
THA,6.90E+00,1996
THA,9.58E+00,2011
THA,1.00E+01,2010
THA,9.14E+00,2012
THA,1.05E+01,2005
THA,8.79E-01,1982
THA,9.19E-01,1983
THA,2.69E+00,1991
THA,2.32E+00,1990
THA,3.77E+00,1993
THA,3.07E+00,1992
THA,5.84E+00,1995
THA,4.65E+00,1994
THA,7.14E-01,1979
THA,6.51E-01,1978
THA,5.87E-01,1977
THA,5.64E-01,1976
THA,4.96E-01,1975
THA,4.35E-01,1974
THA,3.82E-01,1973
THA,3.36E-01,1972
THA,2.95E-01,1971
THA,2.59E-01,1970
THA,1.01E+01,2002
THA,8.36E+00,1999
THA,8.85E+00,2000
THA,9.47E+00,2001
THA,1.05E+01,2006
THA,1.04E+01,2007
THA,1.03E+01,2004
THA,8.17E+00,1998
THA,1.08E+01,2008
THA,1.05E+01,2009
TUR,2.85E+01,2003
TUR,2.56E+01,1997
TUR,9.39E+00,1988
TUR,1.10E+01,1989
TUR,5.52E+00,1986
TUR,7.20E+00,1987
TUR,4.01E+00,1984
TUR,4.55E+00,1985
TUR,9.32E-01,1968
TUR,9.95E-01,1969
TUR,2.60E+00,1980
