country,value,year
MYS,2.59E+00,2012
MYS,3.54E+00,2005
MYS,4.31E+00,1982
MYS,4.35E+00,1983
MYS,5.04E+00,1991
MYS,4.39E+00,1990
MYS,4.79E+00,1993
MYS,4.90E+00,1992
MYS,4.67E+00,1995
MYS,4.72E+00,1994
MYS,4.50E+00,1979
MYS,4.50E+00,1978
MYS,4.55E+00,1977
MYS,4.62E+00,1976
MYS,4.60E+00,1975
MYS,4.70E+00,1974
MYS,4.79E+00,1973
MYS,4.87E+00,1972
MYS,4.95E+00,1971
MYS,4.63E+00,1970
MYS,3.78E+00,2002
MYS,4.48E+00,1999
MYS,4.32E+00,2000
MYS,3.92E+00,2001
MYS,3.16E+00,2006
MYS,3.12E+00,2007
MYS,3.59E+00,2004
MYS,4.63E+00,1998
MYS,3.08E+00,2008
MYS,3.03E+00,2009
MEX,1.66E+00,2003
MEX,2.17E+00,1997
MEX,2.70E+00,1988
MEX,2.73E+00,1989
MEX,2.69E+00,1986
MEX,2.69E+00,1987
MEX,2.71E+00,1984
MEX,2.72E+00,1985
MEX,4.54E+00,1968
MEX,4.53E+00,1969
MEX,3.44E+00,1980
MEX,2.98E+00,1981
MEX,4.72E+00,1964
MEX,4.69E+00,1965
MEX,4.61E+00,1966
MEX,4.57E+00,1967
MEX,4.85E+00,1960
MEX,4.84E+00,1961
MEX,4.80E+00,1962
MEX,4.76E+00,1963
MEX,2.25E+00,1996
MEX,1.60E+00,2011
MEX,1.64E+00,2010
MEX,1.60E+00,2012
MEX,1.64E+00,2005
MEX,2.84E+00,1982
MEX,2.75E+00,1983
MEX,2.63E+00,1991
MEX,2.75E+00,1990
MEX,2.63E+00,1993
MEX,2.64E+00,1992
MEX,2.49E+00,1995
MEX,2.57E+00,1994
MEX,3.61E+00,1979
MEX,3.76E+00,1978
MEX,3.88E+00,1977
MEX,3.97E+00,1976
MEX,4.12E+00,1975
MEX,4.22E+00,1974
MEX,4.30E+00,1973
MEX,4.35E+00,1972
MEX,4.38E+00,1971
MEX,4.51E+00,1970
MEX,1.73E+00,2002
MEX,1.98E+00,1999
MEX,1.87E+00,2000
MEX,1.83E+00,2001
MEX,1.64E+00,2006
MEX,1.65E+00,2007
MEX,1.64E+00,2004
MEX,2.08E+00,1998
MEX,1.65E+00,2008
MEX,1.65E+00,2009
PHL,2.04E+00,2003
PHL,2.09E+00,1997
PHL,5.07E+00,1988
PHL,4.95E+00,1989
PHL,5.24E+00,1986
PHL,5.16E+00,1987
PHL,5.41E+00,1984
PHL,5.33E+00,1985
PHL,3.77E+00,1968
PHL,3.73E+00,1969
PHL,3.77E+00,1980
PHL,5.67E+00,1981
PHL,4.05E+00,1964
PHL,3.96E+00,1965
PHL,3.91E+00,1966
PHL,3.82E+00,1967
PHL,4.40E+00,1960
PHL,4.20E+00,1961
PHL,4.17E+00,1962
PHL,4.12E+00,1963
PHL,2.12E+00,1996
PHL,2.19E+00,2011
PHL,1.93E+00,2010
PHL,2.21E+00,2012
PHL,1.89E+00,2005
PHL,5.58E+00,1982
PHL,5.49E+00,1983
PHL,2.31E+00,1991
PHL,4.82E+00,1990
PHL,2.19E+00,1993
PHL,2.24E+00,1992
PHL,2.14E+00,1995
PHL,2.16E+00,1994
PHL,3.78E+00,1979
PHL,3.80E+00,1978
PHL,3.83E+00,1977
PHL,3.86E+00,1976
PHL,4.27E+00,1975
PHL,4.32E+00,1974
PHL,4.37E+00,1973
PHL,4.40E+00,1972
PHL,4.43E+00,1971
PHL,3.72E+00,1970
PHL,2.08E+00,2002
PHL,2.04E+00,1999
PHL,2.00E+00,2000
PHL,2.12E+00,2001
PHL,2.04E+00,2006
PHL,1.97E+00,2007
PHL,1.97E+00,2004
PHL,2.07E+00,1998
PHL,1.92E+00,2008
PHL,1.92E+00,2009
RUS,-5.98E-01,2003
RUS,-3.01E-01,1997
RUS,1.05E+00,1988
RUS,9.90E-01,1989
RUS,1.13E+00,1986
RUS,1.10E+00,1987
RUS,1.37E+00,1984
RUS,1.38E+00,1985
RUS,1.99E+00,1968
RUS,1.97E+00,1969
RUS,1.67E+00,1980
RUS,1.29E+00,1981
RUS,2.67E+00,1964
RUS,2.65E+00,1965
RUS,2.04E+00,1966
RUS,2.01E+00,1967
RUS,3.26E+00,1960
RUS,2.75E+00,1961
RUS,2.72E+00,1962
RUS,2.70E+00,1963
RUS,-2.78E-01,1996
RUS,6.34E-01,2011
RUS,5.33E-01,2010
RUS,6.33E-01,2012
RUS,-6.03E-01,2005
RUS,1.25E+00,1982
RUS,1.21E+00,1983
RUS,2.18E-01,1991
RUS,7.87E-01,1990
RUS,-1.20E-01,1993
RUS,3.77E-02,1992
RUS,-1.38E-01,1995
RUS,-1.30E-01,1994
RUS,1.67E+00,1979
RUS,1.68E+00,1978
RUS,1.69E+00,1977
RUS,1.70E+00,1976
RUS,1.77E+00,1975
RUS,1.79E+00,1974
RUS,1.80E+00,1973
RUS,1.82E+00,1972
RUS,1.83E+00,1971
RUS,1.95E+00,1970
RUS,-5.61E-01,2002
RUS,-4.08E-01,1999
RUS,-1.01E-02,2000
RUS,-3.56E-01,2001
RUS,-2.57E-01,2006
RUS,-8.37E-02,2007
RUS,-6.35E-01,2004
RUS,-2.81E-01,1998
RUS,9.14E-02,2008
RUS,1.68E-01,2009
ZAF,2.09E+00,2003
ZAF,3.16E+00,1997
ZAF,3.44E+00,1988
ZAF,3.27E+00,1989
ZAF,3.64E+00,1986
ZAF,3.56E+00,1987
ZAF,2.98E+00,1984
ZAF,2.98E+00,1985
ZAF,2.37E+00,1968
ZAF,2.38E+00,1969
ZAF,2.46E+00,1980
ZAF,2.82E+00,1981
ZAF,2.64E+00,1964
ZAF,2.52E+00,1965
ZAF,2.41E+00,1966
ZAF,2.38E+00,1967
ZAF,3.41E+00,1960
ZAF,3.40E+00,1961
ZAF,3.07E+00,1962
ZAF,2.82E+00,1963
ZAF,3.10E+00,1996
ZAF,1.90E+00,2011
ZAF,2.10E+00,2010
ZAF,1.89E+00,2012
ZAF,1.94E+00,2005
ZAF,2.90E+00,1982
ZAF,2.95E+00,1983
ZAF,3.00E+00,1991
ZAF,3.07E+00,1990
ZAF,3.03E+00,1993
ZAF,3.01E+00,1992
ZAF,3.07E+00,1995
ZAF,3.05E+00,1994
ZAF,2.33E+00,1979
ZAF,2.24E+00,1978
ZAF,2.24E+00,1977
ZAF,2.29E+00,1976
ZAF,2.33E+00,1975
ZAF,2.36E+00,1974
ZAF,2.39E+00,1973
ZAF,2.42E+00,1972
ZAF,2.43E+00,1971
ZAF,2.41E+00,1970
ZAF,2.20E+00,2002
ZAF,3.27E+00,1999
ZAF,3.33E+00,2000
ZAF,2.87E+00,2001
ZAF,1.89E+00,2006
ZAF,1.86E+00,2007
ZAF,1.99E+00,2004
ZAF,3.21E+00,1998
ZAF,1.86E+00,2008
ZAF,1.83E+00,2009
LKA,5.68E-01,2003
LKA,3.56E-01,1997
LKA,4.78E-01,1988
LKA,4.52E-01,1989
LKA,9.06E-01,1986
LKA,6.29E-01,1987
LKA,3.27E-01,1984
LKA,6.40E-01,1985
LKA,4.47E+00,1968
LKA,4.14E+00,1969
LKA,1.14E+00,1980
LKA,-1.74E-01,1981
LKA,4.37E+00,1964
LKA,3.73E+00,1965
LKA,4.55E+00,1966
LKA,4.36E+00,1967
LKA,3.74E+00,1960
LKA,4.16E+00,1961
LKA,4.09E+00,1962
LKA,2.73E+00,1963
LKA,2.03E-01,1996
LKA,1.61E+00,2011
LKA,8.73E-01,2010
LKA,-2.06E+00,2012
LKA,3.03E-01,2005
LKA,1.47E+00,1982
LKA,5.79E-01,1983
LKA,5.84E-01,1991
LKA,2.14E-01,1990
LKA,3.52E-01,1993
LKA,2.22E-02,1992
LKA,4.41E-01,1995
LKA,4.68E-01,1994
LKA,1.23E+00,1979
LKA,1.03E+00,1978
LKA,8.96E-01,1977
LKA,8.99E-01,1976
LKA,1.55E+00,1975
LKA,1.43E+00,1974
LKA,1.74E+00,1973
LKA,1.31E+00,1972
LKA,1.36E+00,1971
LKA,4.07E+00,1970
LKA,-9.18E-02,2002
LKA,5.20E-01,1999
LKA,-6.85E-01,2000
LKA,-2.35E+00,2001
LKA,9.70E-01,2006
LKA,7.93E-01,2007
LKA,5.97E-01,2004
LKA,2.47E-01,1998
LKA,7.70E-01,2008
LKA,1.03E+00,2009
THA,1.77E+00,2003
THA,1.64E+00,1997
THA,2.69E+00,1988
THA,2.50E+00,1989
THA,2.79E+00,1986
THA,2.78E+00,1987
THA,2.77E+00,1984
THA,2.76E+00,1985
THA,3.60E+00,1968
THA,3.58E+00,1969
THA,4.36E+00,1980
THA,2.96E+00,1981
THA,3.57E+00,1964
THA,3.56E+00,1965
THA,3.66E+00,1966
THA,3.63E+00,1967
THA,4.65E+00,1960
THA,3.56E+00,1961
THA,3.57E+00,1962
THA,3.58E+00,1963
THA,1.55E+00,1996
THA,1.38E+00,2011
THA,1.08E+00,2010
THA,1.42E+00,2012
THA,1.41E+00,2005
THA,2.86E+00,1982
THA,2.80E+00,1983
THA,1.64E+00,1991
THA,2.24E+00,1990
THA,1.28E+00,1993
THA,1.40E+00,1992
THA,1.40E+00,1995
THA,1.29E+00,1994
THA,4.49E+00,1979
THA,4.64E+00,1978
THA,4.80E+00,1977
THA,4.97E+00,1976
THA,5.02E+00,1975
THA,5.20E+00,1974
THA,5.36E+00,1973
THA,5.49E+00,1972
THA,5.60E+00,1971
THA,3.55E+00,1970
THA,1.85E+00,2002
THA,1.74E+00,1999
THA,1.72E+00,2000
THA,1.86E+00,2001
THA,1.41E+00,2006
THA,1.20E+00,2007
THA,1.61E+00,2004
THA,1.71E+00,1998
THA,1.07E+00,2008
THA,1.03E+00,2009
TUR,2.04E+00,2003
TUR,2.38E+00,1997
TUR,4.27E+00,1988
TUR,4.15E+00,1989
TUR,4.57E+00,1986
TUR,4.42E+00,1987
TUR,5.72E+00,1984
TUR,5.50E+00,1985
TUR,4.49E+00,1968
TUR,4.47E+00,1969
TUR,3.30E+00,1980
TUR,6.20E+00,1981
TUR,3.95E+00,1964
TUR,3.91E+00,1965
TUR,4.60E+00,1966
TUR,4.54E+00,1967
TUR,4.37E+00,1960
TUR,4.13E+00,1961
TUR,4.06E+00,1962
TUR,4.00E+00,1963
TUR,2.40E+00,1996
TUR,2.57E+00,2011
TUR,2.29E+00,2010
TUR,2.56E+00,2012
TUR,1.96E+00,2005
TUR,6.07E+00,1982
TUR,5.91E+00,1983
TUR,2.66E+00,1991
TUR,4.04E+00,1990
TUR,2.56E+00,1993
TUR,2.60E+00,1992
TUR,2.51E+00,1995
TUR,2.53E+00,1994
TUR,3.28E+00,1979
TUR,3.28E+00,1978
TUR,3.31E+00,1977
TUR,3.36E+00,1976
TUR,3.98E+00,1975
TUR,4.05E+00,1974
TUR,4.09E+00,1973
TUR,4.11E+00,1972
TUR,4.11E+00,1971
TUR,4.45E+00,1970
TUR,2.07E+00,2002
TUR,2.33E+00,1999
