indicator,value,year
ENURBLCTYURZS,0,1970
SPPOPTOTLFEZS,50,1970
SEPRMDURS,0,1970
SEPRMAGES,1,1970
SPRURTOTL,84.48275862,1970
SPRURTOTLZS,65.25821596,1970
SESECDURS,1,1970
SESECAGES,0,1970
AGSRFTOTLK2,0,1970
SPDYNTO65FEZS,24.29022082,1970
SPDYNTO65MAZS,15.8045977,1970
ITMLTMAIN,3.063010502,1970
ITMLTMAINP2,3.662109375,1970
SPURBTOTL,19.78452498,1970
SPURBTOTLINZS,34.74178404,1970
SPURBGROW,61.31386861,1970
NYADJDNGYCD,0.083891662,1971
NYADJDMINCD,0.083084596,1971
SPADOTFRT,87.1875,1971
SPPOPDPND,90.83769634,1971
SPPOPDPNDOL,11.63708087,1971
SPPOPDPNDYG,91.35514019,1971
SPDYNCBRTIN,56.85483871,1971
AGPRDCROPXD,6.900452489,1971
SPDYNCDRTIN,53.67741935,1971
SPDYNTFRTIN,53.74331551,1971
AGPRDFOODXD,7.612552681,1971
AGLNDTOTLK2,100,1971
SPDYNLE00FEIN,26.66666667,1971
SPDYNLE00MAIN,23.07692308,1971
SPDYNLE00IN,25.11210762,1971
AGPRDLVSKXD,9.295244417,1971
ITCELSETS,0,1971
ITCELSETSP2,0,1971
SPPOPTOTL,21.86528497,1971
SPPOP0014TOZS,93.61702128,1971
SPPOP1564TOZS,7.692307692,1971
SPPOP65UPTOZS,6.896551724,1971
ENPOPDNST,21.6155827,1971
SPPOPGROW,56.30769231,1971
ENURBLCTY,18.81188119,1971
ENURBLCTYURZS,5.555555556,1971
SPPOPTOTLFEZS,100,1971
SEPRMDURS,0,1971
SEPRMAGES,1,1971
SPRURTOTL,82.75862069,1971
SPRURTOTLZS,61.97183099,1971
SESECDURS,1,1971
SESECAGES,0,1971
AGSRFTOTLK2,0,1971
SPDYNTO65FEZS,27.44479495,1971
SPDYNTO65MAZS,18.10344828,1971
ITMLTMAIN,3.383897316,1971
ITMLTMAINP2,4.052734375,1971
SPURBTOTL,21.64544564,1971
SPURBTOTLINZS,38.02816901,1971
SPURBGROW,55.47445255,1971
NYADJDNGYCD,0,1972
NYADJDMINCD,0,1972
SPADOTFRT,88.125,1972
SPPOPDPND,87.17277487,1972
SPPOPDPNDOL,12.03155819,1972
SPPOPDPNDYG,88.31775701,1972
SPDYNCBRTIN,53.62903226,1972
AGPRDCROPXD,7.352941176,1972
SPDYNCDRTIN,49.80645161,1972
SPDYNTFRTIN,49.19786096,1972
AGPRDFOODXD,5.489987386,1972
AGLNDTOTLK2,100,1972
SPDYNLE00FEIN,29.77777778,1972
SPDYNLE00MAIN,26.24434389,1972
SPDYNLE00IN,27.80269058,1972
AGPRDLVSKXD,3.360241892,1972
ITCELSETS,0,1972
ITCELSETSP2,0,1972
SPPOPTOTL,23.62694301,1972
SPPOP0014TOZS,90.95744681,1972
SPPOP1564TOZS,10.48951049,1972
SPPOP65UPTOZS,7.974137931,1972
ENPOPDNST,23.92100674,1972
SPPOPGROW,52.61538462,1972
ENURBLCTY,21.03960396,1972
ENURBLCTYURZS,11.11111111,1972
SPPOPTOTLFEZS,100,1972
SEPRMDURS,0,1972
SEPRMAGES,1,1972
SPRURTOTL,77.5862069,1972
SPRURTOTLZS,59.15492958,1972
SESECDURS,1,1972
SESECAGES,0,1972
AGSRFTOTLK2,0,1972
SPDYNTO65FEZS,30.28391167,1972
SPDYNTO65MAZS,20.40229885,1972
ITMLTMAIN,3.704784131,1972
