indicator,value,year
SPPOP0014TOZS,99.2,1968
SPPOP1564TOZS,0.917431193,1968
SPPOP65UPTOZS,24,1968
ENPOPDNST,11.02649667,1968
SPPOPGROW,51.45631068,1968
ENURBLCTY,8.949416342,1968
ENURBLCTYURZS,89.47368421,1968
SPPOPTOTLFEZS,20,1968
SEPRMDURS,1,1968
SEPRMAGES,0,1968
SPRURTOTL,18.26437941,1968
SPRURTOTLZS,93.50649351,1968
SESECDURS,1,1968
SESECAGES,0,1968
AGSRFTOTLK2,1,1968
SPDYNTO65FEZS,25.66037736,1968
SPDYNTO65MAZS,18.65284974,1968
ITMLTMAIN,4.090909091,1968
ITMLTMAINP2,2.540415704,1968
SPURBTOTL,8.544439674,1968
SPURBTOTLINZS,6.493506494,1968
SPURBGROW,29.83425414,1968
NYADJDNGYCD,0.008755262,1969
NYADJDMINCD,0.294061493,1969
SPADOTFRT,33.1002331,1969
SPPOPDPND,98.04560261,1969
SPPOPDPNDOL,40.27777778,1969
SPPOPDPNDYG,99.68652038,1969
SPDYNCBRTIN,81.8627451,1969
AGPRDCROPXD,18.7121962,1969
SPDYNCDRTIN,69.43231441,1969
SPDYNTFRTIN,85.79088472,1969
AGPRDFOODXD,14.47469458,1969
AGLNDTOTLK2,1,1969
SPDYNLE00FEIN,28.10457516,1969
SPDYNLE00MAIN,23.47826087,1969
SPDYNLE00IN,26.31578947,1969
AGPRDLVSKXD,12.46854863,1969
ITCELSETS,0,1969
ITCELSETSP2,0,1969
SPPOPTOTL,12.65060241,1969
SPPOP0014TOZS,100,1969
SPPOP1564TOZS,1.834862385,1969
SPPOP65UPTOZS,19.55555556,1969
ENPOPDNST,12.49108108,1969
SPPOPGROW,52.42718447,1969
ENURBLCTY,10.11673152,1969
ENURBLCTYURZS,89.47368421,1969
SPPOPTOTLFEZS,13.33333333,1969
SEPRMDURS,1,1969
SEPRMAGES,0,1969
SPRURTOTL,20.28254289,1969
SPRURTOTLZS,92.85714286,1969
SESECDURS,1,1969
SESECAGES,0,1969
AGSRFTOTLK2,1,1969
SPDYNTO65FEZS,28.30188679,1969
SPDYNTO65MAZS,21.24352332,1969
ITMLTMAIN,4.772727273,1969
ITMLTMAINP2,3.233256351,1969
SPURBTOTL,9.403177329,1969
SPURBTOTLINZS,7.142857143,1969
SPURBGROW,30.38674033,1969
NYADJDNGYCD,0.030636369,1970
NYADJDMINCD,0.186342224,1970
SPADOTFRT,40.55944056,1970
SPPOPDPND,97.06840391,1970
SPPOPDPNDOL,34.375,1970
SPPOPDPNDYG,99.37304075,1970
SPDYNCBRTIN,81.37254902,1970
AGPRDCROPXD,17.09184131,1970
SPDYNCDRTIN,66.15720524,1970
SPDYNTFRTIN,84.45040214,1970
AGPRDFOODXD,11.54748918,1970
AGLNDTOTLK2,1,1970
SPDYNLE00FEIN,31.37254902,1970
