indicator,value,year
SPDYNLE00FEIN,22.72727273,1976
SPDYNLE00MAIN,17.27272727,1976
SPDYNLE00IN,20,1976
AGPRDLVSKXD,55.75131549,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,36.53846154,1976
SPPOP0014TOZS,81.81818182,1976
SPPOP1564TOZS,8.108108108,1976
SPPOP65UPTOZS,48.07692308,1976
ENPOPDNST,36.40270463,1976
SPPOPGROW,1.265822785,1976
ENURBLCTY,9.243697479,1976
ENURBLCTYURZS,7.142857143,1976
SPPOPTOTLFEZS,55.55555556,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,80,1976
SPRURTOTLZS,72,1976
SESECDURS,1,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,21.78217822,1976
SPDYNTO65MAZS,19.7740113,1976
ITMLTMAIN,30.0397878,1976
ITMLTMAINP2,30.69109739,1976
SPURBTOTL,30.33707865,1976
SPURBTOTLINZS,28,1976
SPURBGROW,24.2669363,1976
NYADJDNGYCD,7.119448325,1977
NYADJDMINCD,55.84795322,1977
SPADOTFRT,13.67521368,1977
SPPOPDPND,84.26966292,1977
SPPOPDPNDOL,63.15789474,1977
SPPOPDPNDYG,77.11864407,1977
SPDYNCBRTIN,5.333333333,1977
AGPRDCROPXD,44.13301821,1977
SPDYNCDRTIN,85.29411765,1977
SPDYNTFRTIN,4.615384615,1977
AGPRDFOODXD,52.95734446,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,28.40909091,1977
SPDYNLE00MAIN,20.90909091,1977
SPDYNLE00IN,24,1977
AGPRDLVSKXD,60.77244281,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,36.53846154,1977
SPPOP0014TOZS,75.75757576,1977
SPPOP1564TOZS,16.21621622,1977
SPPOP65UPTOZS,53.84615385,1977
ENPOPDNST,36.40270463,1977
SPPOPGROW,0.327757685,1977
