indicator,value,year
SPPOPDPNDYG,85.86572438,1977
SPDYNCBRTIN,60.92436975,1977
AGPRDCROPXD,18.4816683,1977
SPDYNCDRTIN,50.42602634,1977
SPDYNTFRTIN,70.37037037,1977
AGPRDFOODXD,13.79847012,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,37.81512605,1977
SPDYNLE00MAIN,34.25925926,1977
SPDYNLE00IN,36.12334802,1977
AGPRDLVSKXD,6.342258557,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,27.43190661,1977
SPPOP0014TOZS,87.73584906,1977
SPPOP1564TOZS,11.82795699,1977
SPPOP65UPTOZS,34.9112426,1977
ENPOPDNST,27.42263019,1977
SPPOPGROW,46.4,1977
ENURBLCTY,42.3180593,1977
ENURBLCTYURZS,87.71929825,1977
SPPOPTOTLFEZS,100,1977
SEPRMDURS,100,1977
SEPRMAGES,1,1977
SPRURTOTL,22.99270073,1977
SPRURTOTLZS,5,1977
SESECDURS,1,1977
SESECAGES,100,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,39.08450704,1977
SPDYNTO65MAZS,34.24124514,1977
ITMLTMAIN,1.207295145,1977
ITMLTMAINP2,0.510132774,1977
SPURBTOTL,32.5,1977
SPURBTOTLINZS,95,1977
SPURBGROW,33.75394322,1977
NYADJDNGYCD,6.199856573,1978
NYADJDMINCD,0.40697146,1978
SPADOTFRT,74.01347449,1978
SPPOPDPND,85.34798535,1978
SPPOPDPNDOL,54.21052632,1978
SPPOPDPNDYG,84.45229682,1978
SPDYNCBRTIN,60.08403361,1978
AGPRDCROPXD,20.24031252,1978
SPDYNCDRTIN,47.32765298,1978
SPDYNTFRTIN,69.31216931,1978
AGPRDFOODXD,14.66919264,1978
AGLNDTOTLK2,1,1978
SPDYNLE00FEIN,41.17647059,1978
