indicator,value,year
SPPOP0014TOZS,83.62573099,1976
SPPOP1564TOZS,13.23529412,1976
SPPOP65UPTOZS,35,1976
ENPOPDNST,27.55153157,1976
SPPOPGROW,86.99186992,1976
ENURBLCTY,24.97297297,1976
ENURBLCTYURZS,90.32258065,1976
SPPOPTOTLFEZS,28.57142857,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,74.13793103,1976
SPRURTOTLZS,73.68421053,1976
SESECDURS,0,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,37.25490196,1976
SPDYNTO65MAZS,35.13513514,1976
ITMLTMAIN,3.10782241,1976
ITMLTMAINP2,4.399706919,1976
SPURBTOTL,18.88786765,1976
SPURBTOTLINZS,26.31578947,1976
SPURBGROW,33.01886792,1976
NYADJDNGYCD,7.560163961,1977
NYADJDMINCD,1.166129899,1977
SPADOTFRT,65.6374502,1977
SPPOPDPND,82.94573643,1977
SPPOPDPNDOL,52.70541082,1977
SPPOPDPNDYG,80.75117371,1977
SPDYNCBRTIN,68.75,1977
AGPRDCROPXD,29.85662934,1977
SPDYNCDRTIN,45.1591063,1977
SPDYNTFRTIN,63.03317536,1977
AGPRDFOODXD,24.32528321,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,39.05723906,1977
SPDYNLE00MAIN,38.67595819,1977
SPDYNLE00IN,38.83161512,1977
AGPRDLVSKXD,20.89275868,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,29.45054945,1977
SPPOP0014TOZS,83.04093567,1977
SPPOP1564TOZS,13.97058824,1977
SPPOP65UPTOZS,37,1977
ENPOPDNST,29.58279704,1977
SPPOPGROW,83.7398374,1977
ENURBLCTY,26.59459459,1977
ENURBLCTYURZS,91.93548387,1977
SPPOPTOTLFEZS,28.57142857,1977
SEPRMDURS,1,1977
SEPRMAGES,1,1977
SPRURTOTL,81.03448276,1977
SPRURTOTLZS,72.43107769,1977
SESECDURS,0,1977
SESECAGES,1,1977
AGSRFTOTLK2,1,1977
SPDYNTO65FEZS,39.70588235,1977
SPDYNTO65MAZS,37.1007371,1977
ITMLTMAIN,3.546511628,1977
ITMLTMAINP2,4.957956805,1977
SPURBTOTL,20.03676471,1977
SPURBTOTLINZS,27.56892231,1977
SPURBGROW,31.83962264,1977
NYADJDNGYCD,8.531436793,1978
NYADJDMINCD,0.834430614,1978
SPADOTFRT,63.24701195,1978
SPPOPDPND,82.17054264,1978
SPPOPDPNDOL,54.50901804,1978
SPPOPDPNDYG,79.81220657,1978
SPDYNCBRTIN,66.31944444,1978
AGPRDCROPXD,34.01234071,1978
SPDYNCDRTIN,42.45091401,1978
