indicator,value,year
SPPOP1564TOZS,2.18579235,1973
SPPOP65UPTOZS,13.29243354,1973
ENPOPDNST,33.04798831,1973
SPPOPGROW,86.61417323,1973
ENURBLCTY,2.824360106,1973
ENURBLCTYURZS,33.68146214,1973
SPPOPTOTLFEZS,75,1973
SEPRMDURS,1,1973
SEPRMAGES,1,1973
SPRURTOTL,62.10526316,1973
SPRURTOTLZS,96.50145773,1973
SESECDURS,0,1973
SESECAGES,1,1973
AGSRFTOTLK2,1,1973
SPDYNTO65FEZS,64.70588235,1973
SPDYNTO65MAZS,69.04347826,1973
ITMLTMAIN,0.172447693,1973
ITMLTMAINP2,0.16350159,1973
SPURBTOTL,7.880910683,1973
SPURBTOTLINZS,3.498542274,1973
SPURBGROW,27.47252747,1973
NYADJDNGYCD,1.836054392,1974
NYADJDMINCD,0.178323467,1974
SPADOTFRT,29.52319795,1974
SPPOPDPND,96.88888889,1974
SPPOPDPNDOL,26.33663366,1974
SPPOPDPNDYG,94.78957916,1974
SPDYNCBRTIN,40.95238095,1974
AGPRDCROPXD,12.06526355,1974
SPDYNCDRTIN,5.888483585,1974
SPDYNTFRTIN,57.41935484,1974
AGPRDFOODXD,8.935997348,1974
AGLNDTOTLK2,1,1974
SPDYNLE00FEIN,69.96805112,1974
SPDYNLE00MAIN,68.96551724,1974
SPDYNLE00IN,69.52380952,1974
AGPRDLVSKXD,7.333648189,1974
ITCELSETS,0,1974
ITCELSETSP2,0,1974
SPPOPTOTL,35.29411765,1974
SPPOP0014TOZS,94.80519481,1974
SPPOP1564TOZS,2.732240437,1974
SPPOP65UPTOZS,15.74642127,1974
ENPOPDNST,35.62306569,1974
SPPOPGROW,81.1023622,1974
ENURBLCTY,2.118270079,1974
ENURBLCTYURZS,30.28720627,1974
SPPOPTOTLFEZS,75,1974
SEPRMDURS,1,1974
SEPRMAGES,1,1974
SPRURTOTL,67.71929825,1974
SPRURTOTLZS,96.50145773,1974
SESECDURS,0,1974
SESECAGES,1,1974
AGSRFTOTLK2,1,1974
SPDYNTO65FEZS,65.96638655,1974
SPDYNTO65MAZS,69.91304348,1974
ITMLTMAIN,0.189800951,1974
ITMLTMAINP2,0.178216606,1974
SPURBTOTL,8.581436077,1974
SPURBTOTLINZS,3.498542274,1974
SPURBGROW,21.7032967,1974
NYADJDNGYCD,2.681956127,1975
NYADJDMINCD,0.122477346,1975
SPADOTFRT,24.86755498,1975
SPPOPDPND,95.11111111,1975
SPPOPDPNDOL,29.7029703,1975
SPPOPDPNDYG,92.58517034,1975
SPDYNCBRTIN,35.23809524,1975
AGPRDCROPXD,12.61257519,1975
SPDYNCDRTIN,5.784262637,1975
SPDYNTFRTIN,49.89247312,1975
AGPRDFOODXD,9.475369526,1975
AGLNDTOTLK2,1,1975
SPDYNLE00FEIN,71.24600639,1975
SPDYNLE00MAIN,69.59247649,1975
SPDYNLE00IN,70.47619048,1975
AGPRDLVSKXD,7.67215541,1975
ITCELSETS,0,1975
ITCELSETSP2,0,1975
SPPOPTOTL,37.64705882,1975
SPPOP0014TOZS,93.50649351,1975
SPPOP1564TOZS,3.825136612,1975
SPPOP65UPTOZS,17.99591002,1975
ENPOPDNST,37.92708228,1975
SPPOPGROW,73.22834646,1975
ENURBLCTY,1.412180053,1975
ENURBLCTYURZS,27.4151436,1975
SPPOPTOTLFEZS,75,1975
SEPRMDURS,1,1975
SEPRMAGES,1,1975
SPRURTOTL,72.28070175,1975
SPRURTOTLZS,96.50145773,1975
SESECDURS,0,1975
SESECAGES,1,1975
AGSRFTOTLK2,1,1975
SPDYNTO65FEZS,67.22689076,1975
SPDYNTO65MAZS,70.7826087,1975
ITMLTMAIN,0.207861877,1975
ITMLTMAINP2,0.193273303,1975
SPURBTOTL,8.931698774,1975
SPURBTOTLINZS,3.498542274,1975
SPURBGROW,13.46153846,1975
NYADJDNGYCD,3.059005351,1976
NYADJDMINCD,0.268257479,1976
SPADOTFRT,20.37245144,1976
SPPOPDPND,91.77777778,1976
SPPOPDPNDOL,32.47524752,1976
SPPOPDPNDYG,89.37875752,1976
SPDYNCBRTIN,25.3968254,1976
AGPRDCROPXD,12.24770077,1976
SPDYNCDRTIN,5.419489317,1976
SPDYNTFRTIN,42.79569892,1976
AGPRDFOODXD,9.2955788,1976
AGLNDTOTLK2,1,1976
SPDYNLE00FEIN,72.20447284,1976
SPDYNLE00MAIN,70.53291536,1976
SPDYNLE00IN,71.42857143,1976
AGPRDLVSKXD,7.67215541,1976
ITCELSETS,0,1976
ITCELSETSP2,0,1976
SPPOPTOTL,39.85294118,1976
SPPOP0014TOZS,90.90909091,1976
SPPOP1564TOZS,6.557377049,1976
SPPOP65UPTOZS,20.44989775,1976
ENPOPDNST,40.09556849,1976
SPPOPGROW,67.45406824,1976
ENURBLCTY,0.706090026,1976
ENURBLCTYURZS,22.7154047,1976
SPPOPTOTLFEZS,75,1976
SEPRMDURS,1,1976
SEPRMAGES,1,1976
SPRURTOTL,75.0877193,1976
SPRURTOTLZS,95.33527697,1976
SESECDURS,0,1976
SESECAGES,1,1976
AGSRFTOTLK2,1,1976
SPDYNTO65FEZS,68.48739496,1976
SPDYNTO65MAZS,71.65217391,1976
ITMLTMAIN,0.22665933,1976
ITMLTMAINP2,0.208679612,1976
SPURBTOTL,10.15761821,1976
SPURBTOTLINZS,4.664723032,1976
SPURBGROW,68.40659341,1976
NYADJDNGYCD,3.672120174,1977
NYADJDMINCD,0.265356382,1977
SPADOTFRT,15.87734789,1977
SPPOPDPND,87.33333333,1977
SPPOPDPNDOL,34.65346535,1977
SPPOPDPNDYG,85.17034068,1977
SPDYNCBRTIN,22.22222222,1977
AGPRDCROPXD,12.88623101,1977
SPDYNCDRTIN,3.439291298,1977
SPDYNTFRTIN,36.55913978,1977
AGPRDFOODXD,9.565264889,1977
AGLNDTOTLK2,1,1977
SPDYNLE00FEIN,72.84345048,1977
SPDYNLE00MAIN,71.47335423,1977
SPDYNLE00IN,72.38095238,1977
AGPRDLVSKXD,7.841409021,1977
ITCELSETS,0,1977
ITCELSETSP2,0,1977
SPPOPTOTL,41.61764706,1977
SPPOP0014TOZS,87.44588745,1977
SPPOP1564TOZS,10.38251366,1977
SPPOP65UPTOZS,22.6993865,1977
ENPOPDNST,41.72193315,1977
SPPOPGROW,62.4671916,1977
ENURBLCTY,0,1977
ENURBLCTYURZS,18.53785901,1977
